app_name,id
Dungeons of Dredmor: Realm of the Diggle Gods,98820
"Warhammer 40,000: Space Marine - Emperor’s Elite Pack",55340
Pirates of Black Cove: Origins,49337
"Warhammer 40,000: Space Marine - Golden Relic Bolter",55343
Sanctum: X-Mas Carnage (Free DLC),91616
X3: Albion Prelude,201310
Trine 2: Complete Story,35720
Dungeon Defenders - Quest for the Lost Eternia Shards Part 1,204381
Satazius Demo,204010
Bunch of Heroes: Holiday Pack (Free DLC),111403
SATAZIUS,203990
Fable - The Lost Chapters,204030
Renegade Ops - Reinforcement Pack,200620
Crazy Machines 2: Happy New Year DLC,202452
Dungeon Defenders - Etherian Holiday Extravaganza,204380
Saints Row: The Third Warrior Pack,55395
Renegade Ops - Coldstrike Campaign,200610
"Warhammer 40,000: Space Marine - Alpha Legion Champion Armour Set",55471
"Warhammer 40,000: Space Marine - Salamanders Veteran Armour Set",55473
"Warhammer 40,000: Space Marine - Blood Angels Veteran Armour Set",55472
"Warhammer 40,000: Space Marine - Legion of the Damned Armour Set",55470
"Warhammer 40,000: Space Marine - Chaos Unleashed Map Pack",55347
Earth Defense Force Tactician Advanced Tech Package,23553
Earth Defense Force Aerialist Munitions Package,23552
Earth Defense Force Trooper Special Issue Enforcer Package,23551
Batman Arkham City: Challenge Map Pack,200890
Batman Arkham City: Arkham City Skins Pack,200860
Earth Defense Force Battle Armor Weapon Chest,23550
Oil Rush,200390
Train Simulator: Woodhead Route Add-On,65244
King Arthur II: The Role-Playing Wargame,24480
King Arthur II: Dead Legions,24488
Serious Sam 2,204340
Fortune Summoners,203510
Star Trek Online,9900
Dungeon Defenders: Barbarian Hero DLC,204386
Dungeon Defenders: Assault Mission Pack,204385
Jagged Alliance - Back in Action,57740
Pineapple Smash Crew,204390
Victoria II: A House Divided,42968
PixelJunk™ Eden,105800
Pixeljunk Eden Soundtrack,105802
Snuggle Truck,111100
Titan Attacks!,203210
Dead Rising 2: Off the Record BBQ Chef Skills Pack,45773
Dead Rising 2: Off the Record COSPLAY Skills Pack,45774
Choplifter HD - Night Avenger Chopper,205160
Crusader Kings II,203770
Crusader Kings II: Dynasty Shields,203772
Crusader Kings II: Mongol Faces,203773
Xotic DLC: Pipe Works Expansion Pack,92620
Choplifter HD - Zombie Zombie Zombie,205120
Alan Wake,108710
Train Simulator: Glasgow Airport Rail Link Route Add-On,24065
Magicka: Lonely Island Cruise,73039
Postal III,10220
Starpoint Gemini,108110
Dustforce Soundtrack,65302
Realm of the Mad God,200210
Hearts of Iron III: Dies Irae Stars & Stripes Spritepack,42905
Saints Row: The Third - Gangstas in Space,55381
Pickers,204440
1000 Amps,205690
Assassin's Creed® Revelations - The Lost Archive,201882
Rayman® Origins,207490
Painkiller: Recurring Evil,206760
Spiral Knights: Operation Crimson Hammer,206521
Train Simulator: DB Freight: 1970s Loco Add-On,65249
Cities In Motion: Design Dreams,206710
Vessel,108500
iBomber Defense Pacific,206690
Luxor Evolved,205830
Alan Wake Collector's Edition Extras,108726
The Sims™ 3 Showtime,47932
Stacking,115110
Containment: The Zombie Puzzler,203560
Train Simulator: Cologne-Dusseldorf Route Add-On,65246
Train Simulator: South West Trains Class 444 EMU Add-On,65253
Wizorb,207420
Defenders of Ardania,73060
Jane's Advanced Strike Fighters,207790
Bumbledore,207710
Dungeon Defenders - President's Day Surprise,204388
ToeJam & Earl in Panic on Funkotron,71167
Dungeon Defenders - Quest for the Lost Eternia Shards Part 2,204382
Cubemen,207250
Myst V,208110
Dungeon Defenders Lucky Costume Pack,208540
Space Ark,19320
Ys: The Oath in Felghana,207320
Take On Helicopters: Hinds,65733
Waveform,204180
Saints Row: The Third - The Trouble with Clones DLC,55382
Mutant Storm: Reloaded,110630
Warp,102850
Kingdoms of Amalur: Reckoning - Legend of Dead Kel,102510
Total War: Shogun 2 - Fall of the Samurai,201271
Yesterday,205840
Fowl Space,109500
Crazy Machines Elements DLC - Collision Course & Mental Activity,206416
Midnight Mysteries 3: Devil on the Mississippi,208630
Midnight Mysteries 4: Haunted Houdini,208640
Tropico 4: Modern Times,205630
3SwitcheD,206610
Train Simulator: Freightliner Class 70 Loco Add-On,65252
Dungeon Defenders: Series EV Hero DLC,208541
Ridge Racer™ Unbounded,202310
Hegemony Gold: Wars of Ancient Greece,202690
Confrontation,204560
Train Simulator: Settle to Carlisle Route Add-on,65255
"Hack, Slash, Loot",207430
Dungeon Defenders: Penny Arcade Character Pack,202524
The White Laboratory Demo,213530
Atooms to Moolecules Demo,213390
Imagine Earth,280720
Scary Girl,202370
Airline Tycoon 2: Honey Airlines DLC,206881
Risen 2: Dark Waters,40390
Dungeon Defenders: Quest for the Lost Eternia Shards Part 3,204383
Risen 2: Dark Waters - A Pirate's Clothes DLC,40391
Risen 2: Dark Waters - Treasure Isle DLC,40392
Binary Domain,203750
Analogue: A Hate Story,209370
Toy Soldiers,98300
Analogue: A Hate Story Soundtrack,209373
Total War: SHOGUN 2 - Dragon War Battle Pack,201277
Saints Row: The Third - Steelport Gangs Pack,55397
Phantasy Star III: Generations of Doom,211204
Phantasy Star II,211203
The Revenge of Shinobi,211207
Streets of Rage 3,211206
Phantasy Star IV: The End of the Millennium,211205
VectorMan 2,211208
Sanctum: Yogscave (Free DLC),91609
Train Simulator: Settle Carlisle Specials Add-On,65258
Ticket to Ride - USA 1910,108232
Wonder Boy in Monster World,211209
Cities in Motion: Paris,206714
Jagged Alliance - Back in Action: Shades of Red DLC,203344
Serious Sam HD: The Second Encounter,41014
Serious Sam HD: The Second Encounter - Legend of the Beast DLC,41019
Nancy Drew®: Tomb of the Lost Queen,210230
Dead Hungry Diner,211800
Train Simulator: BR Class 423 ‘4VEP’ EMU Add-On,65256
Train Simulator: Portsmouth Direct Line Route Add-On,65218
Resident Evil: Operation Raccoon City,209100
Alien Shooter 2 Conscription,211010
Gratuitous Tank Battles,205530
Farming Simulator Farming Classics Pack 4,90207
Ticket to Ride - Europe,108230
Ticket to Ride,108200
Train Simulator: DB BR143 Loco Add-On,208281
Train Simulator: Class 67 Diamond Jubilee Loco Add-On,208284
Ys Origin,207350
Dungeon Defenders: Talay Mining Complex Mission Pack,208545
Max Payne 3 Rockstar Pass,213370
Max Payne 3,204100
Binary Domain - Multiplayer Map Pack,203766
Binary Domain - Dan Marshall Pack,203765
Waveform: Eris,204182
Dungeons of Dredmor: You Have To Name The Expansion Pack,98821
The Lord of the Rings Online™,212500
Splice,209790
Indie Game: The Movie,207080
Krater,42170
LEGO® Batman 2 DC Super Heroes™,213330
Quantum Conundrum: The Desmond Debacle,204900
Vindictus,212160
Sniper Elite V2 - Kill Hitler + 2 Rifles,210561
Call of Duty®: Modern Warfare® 3 Collection 2,42696
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,213030
The Dark Eye: Chains of Satinav,203830
Dungeons & Dragons Online® Menace of the Underdark™,213195
Dungeons & Dragons Online®,206480
Tom Clancy's Ghost Recon: Future Soldier™,212630
Crusader Kings II: Songs of the Caliph,210893
Expansion - Crusader Kings II: Sword of Islam,203778
Quantum Conundrum,200010
Tribes: Ascend,17080
Killing Floor - Harold Lott Character Pack,210933
Divine Divinity,214170
Crusader Kings II: African Unit Pack,210892
Xotic DLC: Warp Field Expansion Pack,92622
Foreign Legion: Multi Massacre,205550
Dungeon Defenders  - Quest for the Lost Eternia Shards Part 4,204384
Source Filmmaker,1840
Magic 2013 “Goblin Gangland” Deck Key,97368
Magic 2013 “Pack Instinct” Deck Key,97364
Street Fighter X Tekken: Hugo (Swap Costume),210041
Magic 2013 “Obedient Dead” Foil Conversion,97371
Magic 2013 “Goblin Gangland” Foil Conversion,97369
Hard Reset: Exile DLC,98421
Spiral Knights: Guardians Armor Pack,206522
Street Fighter X Tekken: Law (Swap Costume),210056
Street Fighter X Tekken: King (Swap Costume),210057
Street Fighter X Tekken: Julia (Swap Costume),210062
Street Fighter X Tekken: Paul (Swap Costume),210055
Might & Magic: Heroes VI - Pirates of the Savage Sea Adventure Pack,48231
Street Fighter X Tekken: Ibuki (Swap Costume),210039
Street Fighter X Tekken: Rolento (Swap Costume),210038
Street Fighter X Tekken: Sagat (Swap Costume),210037
Street Fighter X Tekken: Dhalsim (Swap Costume),210036
Street Fighter X Tekken: Abel (Swap Costume),210035
Street Fighter X Tekken: Lili (Swap Costume),210052
Street Fighter X Tekken: Zangief (Swap Costume),210043
Street Fighter X Tekken: Raven (Swap Costume),210064
Street Fighter X Tekken: Yoshimitsu (Swap Costume),210063
Street Fighter X Tekken: Jin (Swap Costume),210065
Street Fighter X Tekken: Ogre (Swap Costume),210067
Street Fighter X Tekken: Xiaoyu (Swap Costume),210066
Street Fighter X Tekken: Tekken Swap Costume Complete Pack,210069
Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 1,210072
Street Fighter X Tekken: Street Fighter/Tekken Shared Assist Gem Pack 2,210073
MDK2 HD,213350
Shatter: Official Videogame Soundtrack,20828
The Book of Unwritten Tales Digital Extras,215200
Hearts of Iron III: US Infantry Sprite Pack,214980
The Book of Unwritten Tales,215160
Victoria II: A House Divided - American Civil War Spritepack,215000
Street Fighter X Tekken: Street Fighter Swap Costume Complete Pack,210068
A Virus Named TOM,207650
eXceed 2nd - Vampire REX,207380
A Virus Named TOM Soundtrack,207655
eXceed 3rd - Jade Penetrate Black Package,207400
Ticket to Ride - Legendary Asia,108233
Death Rally,108700
Train Simulator: CN SD40-2 Wide Nose Loco Add-On,208355
Sleeping Dogs: The Red Envelope Pack,215243
Train Simulator: SD70 V2 Volume 2 Loco Add-On,208365
Killing Floor - Ash Harding Character Pack,210931
Hero Academy,209270
Train Simulator: DB ICE 3 EMU Add-On,208283
Iron Brigade,115120
Sleeping Dogs: Top Dog Silver Pack,215241
Sleeping Dogs: Retro Triad Pack,215240
Sleeping Dogs - High Resolution Texture Pack,202181
Galaxy on Fire 2™ Full HD,212010
Counter-Strike: Global Offensive,730
Sleeping Dogs,202170
STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,208580
Din's Curse,217290
AVSEQ,207670
Train Simulator: Southern Pacific Cab Forward Loco Add-On,208292
Train Simulator: PRR GE 44 Loco Add-On,208341
Train Simulator: UP GE 44 Loco Add-On,208342
Gotham City Impostors Free to Play: Premium Card Pack 3,216458
Gotham City Impostors Free to Play: Killah Kitteh,216454
Gotham City Impostors Free to Play: Steampunk Costume,216447
Gotham City Impostors Free to Play: Stitches,216449
Gotham City Impostors Free to Play: Ninja Costume,216444
Closure,72000
Gotham City Impostors Free to Play: Harlette,216455
Gotham City Impostors Free to Play: Support Item Pack - Professional,216434
Gotham City Impostors Free to Play: Weapon Pack - Ultimate,216432
Gotham City Impostors Free to Play: Support Item Pack - Starter,216433
Gotham City Impostors Free to Play: Crocky,216448
Gotham City Impostors Free to Play: Weapon Pack - Professional,216431
Gotham City Impostors Free to Play: Premium Card Pack 6,216461
Gotham City Impostors Free to Play: Costume Coin Boost - Solo,216462
To the Moon Soundtrack,206450
Batman: Arkham City - Game of the Year Edition,200260
To the Moon,206440
Intrusion 2,214970
Gotham City Impostors Free to Play: Ultimate Impostor Kit,216468
Critter Crunch,61730
Hearts of Iron III: Sounds of Conflict,214981
Arma 2: Army of the Czech Republic,33934
Jet Set Radio,205950
Magic: The Gathering - Duels of the Planeswalkers 2013 Expansion,97350
Awesomenauts - Expendable Clunk Skin,204312
Awesomenauts - Bumble Gnaw Skin,204310
Awesomenauts - Hotrod Derpl Skin,204308
Awesomenauts - Kosmonaut Yuri Skin,204309
Awesomenauts - Grandmaster Splash Skin,204307
Awesomenauts - Coco Hawaii Skin,204304
Might & Magic: Heroes VI - Danse Macabre Adventure Pack,48232
Resident Evil: Operation Raccoon City - Renegade Weapons Pack,210016
Resident Evil: Operation Raccoon City - Classic Weapons Pack,210018
Resident Evil: Operation Raccoon City - Elite Weapons Pack,210017
Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 1,210012
Resident Evil: Operation Raccoon City - Weapon Stash,210019
Resident Evil: Operation Raccoon City - Echo Six Expansion Pack 2,210013
"Wargame: European Escalation - ""Commander"" (Free DLC)",58648
The Testament of Sherlock Holmes,205650
ETHER VAPOR Remaster,214570
Carrier Command: Gaea Mission,65740
3D-Coat V4.8,100980
BIT.TRIP.CORE Soundtrack,205063
Cortex Command,209670
Dogfight 1942 Russia Under Siege,217962
BIT.TRIP CORE,205060
Borderlands 2: Mechromancer Pack,213230
"Duels 2013 ""Aura Servants"" Deck Key",97380
"Duels 2013 ""Mindstorms"" Deck Key",97384
"Duels 2013 ""Mindstorms"" Foil Conversion",97385
"Duels 2013 ""Collective Might"" Foil Conversion",97389
"Duels 2013 ""Aura Servants"" Foil Conversion",97381
Rocksmith - Queen - Keep Yourself Alive,206146
"Duels 2013 ""Collective Might"" Deck Key",97388
"Duels 2013 ""Sepulchral Strength"" Deck Key",97382
Rocketbirds: Hardboiled Chicken,215510
Doom 3: BFG Edition,208200
Borderlands 2 - Captain Scarlett and her Pirate's Booty,207870
Sleeping Dogs - Street Racer Pack,215247
Sleeping Dogs - Tactical Soldier Pack,215246
Dungeon Defenders Anniversary Pack,222680
Crusader Kings II: Songs of Byzantium,210901
Rocksmith - My Chemical Romance - Planetary (GO!),206141
Rocksmith - 3 Doors Down - 3-Song Pack,206120
Rocksmith - The Police - Synchronicity II,206133
Rocksmith - 3 Doors Down - Loser,206119
Rocksmith - 3 Doors Down - When I'm Gone,206117
Rocksmith - blink-182 - All The Small Things,206114
Rocksmith - blink-182 - Dammit,206113
Rocksmith - The Black Keys - Just Got To Be,206106
Rocksmith - Pearl Jam - Black,206111
Rocksmith - The Police - Roxanne,206131
Rocksmith - Queen - Stone Cold Crazy,206144
Rocksmith - The Allman Brothers Band - Jessica,206094
Rocksmith - Marvin Gaye - What's Going On,206156
Rocksmith - Albert King with Stevie Ray Vaughan - Born Under a Bad Sign,206123
Rocksmith - The Blues Brothers Band - Soul Man,206122
Rocksmith - The Black Keys 3-Song Pack,206107
Rocksmith - Megadeth 3-Song Pack,206102
Rocksmith - Queen 5-Song Pack,206148
Rocksmith - My Chemical Romance 3-Song Pack,206142
Rocksmith - The Allman Brothers Band - Whipping Post,206160
Rocksmith - My Chemical Romance - Na Na Na (Na Na Na Na Na),206140
Rocksmith - The Temptations - My Girl,206155
Rocksmith - Megadeth - Public Enemy No. 1,206101
Rocksmith - Deep Purple - Smoke on the Water,206095
Rocksmith - Megadeth - Symphony of Destruction,206099
Rocksmith™,205190
Edna & Harvey: Harvey's New Eyes,219910
Unity of Command: Stalingrad Campaign,218090
Primal Carnage,215470
Rocksmith - The Knack - My Sharona,206151
Rocksmith - 3 Doors Down - Kryptonite,206118
Giana Sisters: Twisted Dreams,223220
Tropico 4: Pirate Heaven DLC,205632
A Game of Dwarves,200370
XCOM: Enemy Unknown - Elite Soldier Pack,209811
Hotline Miami,219150
ROSE Online,215120
Sleeping Dogs: The SWAT Pack,215245
Sleeping Dogs: Screen Legends Pack,215248
Krater - Character DLC Mayhem MK13,204734
Guns of Icarus Online,209080
Condemned: Criminal Origins,4720
Beyond Divinity,219760
Magicka: Grimnir's Laboratory,73120
Divinity II: Developer's Cut,219780
Rocksmith - Avenged Sevenfold - Beast and the Harlot,206174
Rocksmith - Avenged Sevenfold - Afterlife,206175
POSTAL 2,223470
Sleeping Dogs: Ghost Pig,216330
F1 RACE STARS™,203680
Chaos on Deponia,220740
Gemini Wars,216130
APB Reloaded Urban Survival Pack,113405
Magic: The Gathering - 2013 Deck Pack 1,208830
Worms Revolution - Mars Pack,200188
Gratuitous Tank Battles - The Western Front,205541
Sine Mora,207040
Fly'N,223730
Puddle,222140
Memento Mori,200490
Clan of Champions - New Helmet Pack 1,215309
Clan of Champions - Item Box +,215303
Clan of Champions - New Armor Pack 1,215311
Call of Duty®: Black Ops II,202970
Sleeping Dogs: Deep Undercover Pack,202193
Sleeping Dogs - Triad Enforcer Pack,215253
F1 Race Stars - Music Accessory Pack,220803
Sleeping Dogs: Square Enix Character Pack,216331
F1 Race Stars - Science Accessory Pack,220805
F1 Race Stars - Princess Accessory Pack,220804
F1 Race Stars - Nature Accessory Pack,220806
F1 Race Stars - Monster Accessory Pack,220807
Jagged Alliance 2 - Wildfire,215930
Hitman: Absolution: Bartoli Custom Gun,216414
Hitman: Absolution: Agency HX UMP,216413
Hitman: Absolution: Agency SPS 12,216412
Hitman: Absolution: Deus Ex (Adam Jensen) Handgun,216421
Hitman: Absolution: High Tech Disguise,216417
Hitman: Absolution: Deus Ex (Adam Jensen) Disguise,216420
The Sims 3: Supernatural,223593
The Sims 3: Diesel Stuff,223592
The Sims 3: Seasons,223594
"Magic 2013 ""Act of War"" Deck Key",208833
"Magic 2013 ""Sky and Scale"" Foil Conversion",208842
"Magic 2013 ""Act of War"" Foil Conversion",208834
"Magic 2013 ""Sky and Scale"" Deck Key",208841
Worms Revolution: Medieval Tales DLC,200185
Train Simulator: Union Pacific Big Boy Loco Add-On,208361
Miasmata,223510
Stealth Bastard Deluxe - Soundtrack,209201
Tomb Raider VI: The Angel of Darkness,225020
Stealth Bastard Deluxe,209190
GT Legends,44690
Trainz Simulator DLC: PRR T1,24676
The Book of Unwritten Tales: The Critter Chronicles,221830
Primordia,227000
A Game of Dwarves: Star Dwarves,222222
A Game of Dwarves: Ale Pack,222221
Mabinogi,212200
Triple Town,209950
Legacy of Kain: Defiance,224300
Legacy of Kain: Soul Reaver,224920
Legacy of Kain: Soul Reaver 2,224940
Train Simulator: Union Pacific SD45 Loco Add-On,208319
Iron Sky: Invasion,224900
Assassin’s Creed® III – The Hidden Secrets Pack,208491
Port Royale 3: New Adventures DLC,215972
Rocksmith - Nickelback - 3 Song Pack,222061
A New Beginning - Final Cut,105000
Rocksmith - Nickelback - How You Remind Me,222058
NiGHTS Into Dreams,219950
Train Simulator: Edinburgh-Glasgow Route Add-On,65216
SpellForce 2 - Faith in Destiny Scenario 1: Flink's Secret Diary,226350
Hearts of Iron III: British Vehicle Spritepack,214987
Hearts of Iron III: Japanese Vehicle Spritepack,214988
Rage: The Scorchers™,209460
Tropico 4: Vigilante DLC,205634
Rocksmith - Foo Fighters - Wheels,222066
Rocksmith - Foo Fighters - Times Likes These,222065
Rocksmith - Foo Fighters - My Hero,222063
Rocksmith - Foo Fighters - Walk,222062
A Virus Named TOM: Winter Wonderland,207660
Sacred 2 Gold,225640
Train Simulator: Donner Pass: Southern Pacific Route Add-On,65239
Splice: Epilogue Soundtrack,209801
Angelica Weaver: Catch Me When You Can,218700
F1 Race Stars - China Track,220813
F1 Race Stars - Canada Track,220812
Primal Fears,211280
F1 Race Stars - India Track,220811
Worms Ultimate Mayhem - Multiplayer Pack DLC,70616
Train Simulator: DB ICE 2 EMU Add-On,222545
